Afrika	Африка
Kategorie:Amerikaanse rolprentpryse	Категория:Кинопремии США
Kategorie:Sport in die Verenigde State	Категория:Спорт в США
Kategorie:Sport in Spanje	Категория:Спорт в Испании
Kategorie:Sport in Uruguay	Категория:Спорт в Уругвае
Kategorie:Sport in Israel	Категория:Спорт в Израиле
Sjabloon:Landdata Belize	Шаблон:Флагификация/Белиз
Kategorie:Sport in Frankryk	Категория:Спорт во Франции
Kategorie:Seychelle	Категория:Сейшелы
Kategorie:Sierra Leone	Категория:Сьерра-Леоне
Kategorie:Zimbabwe	Категория:Зимбабве
Kategorie:Magnetisme	Категория:Магнетизм
Kategorie:Musiektoekennings	Категория:Музыкальные премии
Sjabloon:Landdata Joego-Slawië	Шаблон:Флагификация/Югославия
Kategorie:Sokker in Engeland	Категория:Футбол в Англии
Kategorie:Geografie van Guinee	Категория:География Гвинеи
Kategorie:Geografie van Suid-Soedan	Категория:География Южного Судана
Kategorie:Geografie van Rusland	Категория:География России
Kategorie:Geografie van Mali	Категория:География Мали
Kategorie:Geografie van Marokko	Категория:География Марокко
Kategorie:Geografie van Benin	Категория:География Бенина
Kategorie:Geografie van Wit-Rusland	Категория:География Белоруссии
Kategorie:Geografie van Botswana	Категория:География Ботсваны
Kategorie:Geografie van Skotland	Категория:География Шотландии
Kategorie:Geografie van Albanië	Категория:География Албании
Kategorie:Geografie van Estland	Категория:География Эстонии
Kategorie:Geografie van die Verenigde Koninkryk	Категория:География Великобритании
Kategorie:Geografie van Oekraïne	Категория:География Украины
Kategorie:Geografie van Egipte	Категория:География Египта
Kategorie:Geografie van Zambië	Категория:География Замбии
Kategorie:Geografie van Georgië	Категория:География Грузии
Kategorie:Geografie van Kameroen	Категория:География Камеруна
Kategorie:Geografie van Kenia	Категория:География Кении
Kategorie:Geografie van Ivoorkus	Категория:География Кот-д’Ивуара
Kategorie:Geografie van Kuba	Категория:География Кубы
Kategorie:Geografie van Tanzanië	Категория:География Танзании
Kategorie:Somalië	Категория:Сомали
Kategorie:Geografie van Palestina	Категория:География Палестины
Kategorie:Suid-Soedan	Категория:Южный Судан
Sjabloon:Tydsones van Europa	Шаблон:Часовые пояса Европы
Kategorie:Tsjad	Категория:Чад
Kategorie:Uganda	Категория:Уганда
Kategorie:Sentraal-Afrikaanse Republiek	Категория:Центральноафриканская Республика
Kategorie:Riviere in Namibië	Категория:Реки Намибии
Kategorie:Riviere in Nederland	Категория:Реки Нидерландов
Kategorie:Riviere in Marokko	Категория:Реки Марокко
Kategorie:Riviere in die Verenigde State van Amerika	Категория:Реки США
Kategorie:Riviere in Bangladesj	Категория:Реки Бангладеш
Kategorie:Riviere in Ysland	Категория:Реки Исландии
Kategorie:Riviere in die Verenigde Koninkryk	Категория:Реки Великобритании
Kategorie:Riviere in Oekraïne	Категория:Реки Украины
Kategorie:Riviere in Paraguay	Категория:Реки Парагвая
Kategorie:Geografie van Jemen	Категория:География Йемена
Kategorie:Nedersettings in Brits-Columbië	Категория:Населённые пункты Британской Колумбии
Kategorie:Vancouver	Категория:Ванкувер
Kategorie:Ruimtevaarders	Категория:Космонавты
Kategorie:Opera	Категория:Опера
Kategorie:Romeinse keisers	Категория:Римские императоры
Kategorie:Grieke	Категория:Персоналии:Греция
Kategorie:Namibiërs	Категория:Персоналии:Намибия
Kategorie:Nigeriërs	Категория:Персоналии:Нигерия
Kategorie:Noorweërs	Категория:Персоналии:Норвегия
Kategorie:Nieu-Seelanders	Категория:Персоналии:Новая Зеландия
Kategorie:Libanese	Категория:Персоналии:Ливан
Kategorie:Roemene	Категория:Персоналии:Румыния
Kategorie:Litauers	Категория:Персоналии:Литва
Kategorie:Mongole	Категория:Персоналии:Монголия
Kategorie:Beninse	Категория:Персоналии:Бенин
Kategorie:Wit-Russe	Категория:Белорусы
Kategorie:Bolivianers	Категория:Персоналии:Боливия
Kategorie:Noord-Iere	Категория:Персоналии:Северная Ирландия
Kategorie:Brasiliane	Категория:Персоналии:Бразилия
Kategorie:Senegalese	Категория:Персоналии:Сенегал
Kategorie:Surinamers	Категория:Персоналии:Суринам
Kategorie:Swede (nasionaliteit)	Категория:Персоналии:Швеция
Kategorie:Slowake	Категория:Персоналии:Словакия
Kategorie:Argentyne	Категория:Персоналии:Аргентина
Kategorie:Estlanders	Категория:Персоналии:Эстония
Kategorie:Ethiopiërs	Категория:Персоналии:Эфиопия
Kategorie:Ugandese	Категория:Персоналии:Уганда
Kategorie:Irakiërs	Категория:Персоналии:Ирак
Kategorie:Indiërs	Категория:Персоналии:Индия
Kategorie:Japannese	Категория:Японцы
Kategorie:Ekwatoriaal-Guinee (nasionaliteit)	Категория:Персоналии:Экваториальная Гвинея
Kategorie:Georgiërs	Категория:Персоналии:Грузия
Kategorie:Sentraal-Afrikane	Категория:Персоналии:Центральноафриканская Республика
Kategorie:Kanadese	Категория:Персоналии:Канада
Kategorie:Taiwannese	Категория:Персоналии:Тайвань
Kategorie:Tanzaniërs	Категория:Персоналии:Танзания
Kategorie:Teater	Категория:Театр
Kategorie:Faroërs	Категория:Персоналии:Фарерские острова
Sjabloon:Landdata Kosovo	Шаблон:Флагификация/Республика Косово
Kategorie:Finne	Категория:Персоналии:Финляндия
Kategorie:Hongare	Категория:Персоналии:Венгрия
Kategorie:Ingenieurs	Категория:Инженеры
Kategorie:Dierelewe van Afrika	Категория:Фауна Африки
Kategorie:Entrepreneurs	Категория:Предприниматели
Kategorie:Stadsbeplanners	Категория:Градостроители
Kategorie:Kriminele	Категория:Преступники
Kategorie:Vlieëniers	Категория:Лётчики
Kategorie:Teoloë	Категория:Богословы
Kategorie:Taalkundiges	Категория:Лингвисты
Kategorie:Sjefs	Категория:Повара
Kategorie:Komediante	Категория:Комики
Kategorie:Argentynse sokkerspelers	Категория:Футболисты Аргентины
Kategorie:Eerste Ministers van die Verenigde Koninkryk	Категория:Премьер-министры Великобритании
Kategorie:Brasiliaanse sokkerspelers	Категория:Футболисты Бразилии
Kategorie:Engelse sokkerspelers	Категория:Футболисты Англии
Kategorie:Suid-Afrikaanse fisici	Категория:Физики ЮАР
Kategorie:Suid-Afrikaanse wetenskaplikes	Категория:Учёные ЮАР
Kategorie:Suid-Afrikaanse bioloë	Категория:Биологи ЮАР
Kategorie:Suid-Afrikaanse botanici	Категория:Ботаники ЮАР
Kategorie:Suid-Afrikaanse Geoloë	Категория:Геологи ЮАР
Kategorie:Filippyne	Категория:Филиппины
Kategorie:Suid-Afrikaanse taalkundiges	Категория:Лингвисты ЮАР
Kategorie:Suid-Afrikaanse vertalers	Категория:Переводчики ЮАР
Sjabloon:Landdata Nieu-Kaledonië	Шаблон:Флагификация/Новая Каледония
Sjabloon:Landdata Marshalleilande	Шаблон:Флагификация/Маршалловы Острова
Sjabloon:Landdata Mauritanië	Шаблон:Флагификация/Мавритания
Sjabloon:Landdata Samoa	Шаблон:Флагификация/Самоа
Sjabloon:Landdata Palau	Шаблон:Флагификация/Палау
Sjabloon:Landdata Gaboen	Шаблон:Флагификация/Габон
Sjabloon:Landdata Abchasië	Шаблон:Флагификация/Республика Абхазия
Sjabloon:Landdata Djiboeti	Шаблон:Флагификация/Джибути
Sjabloon:Landdata Suid-Ossetië	Шаблон:Флагификация/Южная Осетия
Sjabloon:Landdata Norfolk-eiland	Шаблон:Флагификация/Остров Норфолк
Sjabloon:Landdata Guam	Шаблон:Флагификация/Гуам
Sjabloon:Landdata Solomoneilande	Шаблон:Флагификация/Соломоновы Острова
Sjabloon:Landdata Wallis en Futuna	Шаблон:Флагификация/Острова Уоллис и Футуна
Sjabloon:Landdata Pitcairn-eilande	Шаблон:Флагификация/Острова Питкэрн
Sjabloon:Landdata Noord-Mariana-eilande	Шаблон:Флагификация/Северные Марианские острова
Kategorie:Olies	Категория:Масла
Sjabloon:Landdata Amerikaans-Samoa	Шаблон:Флагификация/Американское Самоа
Kategorie:Wetenskap en tegnologie in Suid-Afrika	Категория:Наука в ЮАР
Sjabloon:Landdata Aruba	Шаблон:Флагификация/Аруба
Sjabloon:Landdata Cookeilande	Шаблон:Флагификация/Острова Кука
Kategorie:Switserse argitekte	Категория:Архитекторы Швейцарии
Kategorie:Finse argitekte	Категория:Архитекторы Финляндии
Kategorie:Gebruiker nl	Категория:User nl
Kategorie:Afhanklike gebiede in Antarktika	Категория:Территориальные претензии в Антарктике
Kategorie:Suidelike Orkneyeilande	Категория:Южные Оркнейские острова
Kategorie:Gebruiker nn-3	Категория:User nn-3
Sjabloon:Landdata Soedan	Шаблон:Флагификация/Судан
Kategorie:Suidelike Shetlandeilande	Категория:Южные Шетландские острова
Kategorie:Gebruiker no-1	Категория:User no-1
Kategorie:Gebruiker no-2	Категория:User no-2
Kategorie:Gebruiker no	Категория:User no
Sjabloon:Landdata Tsjad	Шаблон:Флагификация/Чад
Kategorie:Amerikaanse ingenieurs	Категория:Инженеры США
Kategorie:Duitse wetenskaplikes	Категория:Учёные Германии
Kategorie:Russiese wetenskaplikes	Категория:Учёные России
Kategorie:Amerikaanse wetenskaplikes	Категория:Учёные США
Kategorie:Skotse wetenskaplikes	Категория:Учёные Шотландии
Kategorie:Vliegtuigkapings	Категория:Угоны самолётов
Kategorie:Oostenrykse wetenskaplikes	Категория:Учёные Австрии
Kategorie:Italiaanse wetenskaplikes	Категория:Учёные Италии
Kategorie:Geskiedenis van die Midde-Ooste	Категория:История Ближнего Востока
Kategorie:Tsjeggiese wetenskaplikes	Категория:Учёные Чехии
Kategorie:Kanadese wetenskaplikes	Категория:Учёные Канады
Kategorie:Gebruiker zh-1	Категория:User zh-1
Kategorie:Franse wetenskaplikes	Категория:Учёные Франции
Kategorie:Gebruiker zh-3	Категория:User zh-3
Kategorie:Gebruiker zh-2	Категория:User zh-2
Kategorie:Duitse militariste	Категория:Военные Германии
Kategorie:Sweedse militariste	Категория:Военные Швеции
Kategorie:Seekomkommers	Категория:Голотурии
Kategorie:Italiaanse militariste	Категория:Военные Италии
Kategorie:Galaktiese filamente	Категория:Галактические нити
Kategorie:Sjinese militariste	Категория:Военачальники Китая
Kategorie:Portugese militariste	Категория:Военные Португалии
Kategorie:Franse militariste	Категория:Военные Франции
Kategorie:Nederlandse monarge	Категория:Короли Нидерландов
Kategorie:Noorse monarge	Категория:Короли Норвегии
Kategorie:Makedoniese monarge	Категория:Македонские цари
Kategorie:Belgiese konings	Категория:Короли Бельгии
Kategorie:Brasiliaanse keisers	Категория:Императоры Бразилии
Kategorie:Sweedse monarge	Категория:Короли Швеции
Kategorie:Spaanse konings	Категория:Короли Испании
Kategorie:Ierse monarge	Категория:Короли Ирландии
Kategorie:Irakkese konings	Категория:Короли Ирака
Kategorie:Intellektuele eiendom	Категория:Право интеллектуальной собственности
Kategorie:Suid-Afrikaanse boksers	Категория:Боксёры ЮАР
Kategorie:Ierse dramaturge	Категория:Драматурги Ирландии
Kategorie:Meganika	Категория:Механика
Besigheidsprosesbestuur	BPM (управленческая концепция)
Kategorie:Superswerms	Категория:Сверхскопления галактик
Kategorie:Britse entrepreneurs	Категория:Предприниматели Великобритании
Kategorie:Etniese groepe in Asië	Категория:Народы Азии
Kategorie:Etniese groepe in Europa	Категория:Народы Европы
Kategorie:Franse musiekgroepe	Категория:Музыкальные коллективы Франции
Kategorie:Finse musiekgroepe	Категория:Музыкальные коллективы Финляндии
Kategorie:Skotse musiekgroepe	Категория:Музыкальные коллективы Шотландии
Kategorie:Australiese musiekgroepe	Категория:Музыкальные коллективы Австралии
Kategorie:Sweedse musiekgroepe	Категория:Музыкальные коллективы Швеции
Kategorie:Amerikaanse musiekgroepe	Категория:Музыкальные коллективы США
Kategorie:Duitse geneeskundiges	Категория:Медики Германии
Kategorie:Nederlandse musiekgroepe	Категория:Музыкальные коллективы Нидерландов
Kategorie:Deense musiekgroepe	Категория:Музыкальные коллективы Дании
Kategorie:Duitse musiekgroepe	Категория:Музыкальные коллективы Германии
Kategorie:Armenië	Категория:Армения
Kategorie:Taiwannese musiekgroepe	Категория:Музыкальные коллективы Тайваня
Kategorie:Kanadese musiekgroepe	Категория:Музыкальные коллективы Канады
Kategorie:Bahrein	Категория:Бахрейн
Kategorie:Bhoetan	Категория:Бутан
Kategorie:Haas (sterrebeeld)	Категория:Заяц (созвездие)
Kategorie:Waterdraer (sterrebeeld)	Категория:Водолей (созвездие)
Kategorie:Agterdek (sterrebeeld)	Категория:Корма (созвездие)
Kategorie:Noordelike Waterslang	Категория:Гидра (созвездие)
Kategorie:Suidelike Waterslang	Категория:Южная Гидра (созвездие)
Kategorie:Kraai (sterrebeeld)	Категория:Ворон (созвездие)
Kategorie:Lier (sterrebeeld)	Категория:Лира (созвездие)
Kategorie:Pyl (sterrebeeld)	Категория:Стрела (созвездие)
Kategorie:Driehoek (sterrebeeld)	Категория:Треугольник (созвездие)
Kategorie:Koetsier (sterrebeeld)	Категория:Возничий (созвездие)
Kategorie:Groot Hond	Категория:Большой Пёс (созвездие)
Kategorie:Vos (sterrebeeld)	Категория:Лисичка (созвездие)
Kategorie:Hercules (sterrebeeld)	Категория:Геркулес (созвездие)
Kategorie:Steenbok (sterrebeeld)	Категория:Козерог (созвездие)
Kategorie:Andromeda (sterrebeeld)	Категория:Андромеда (созвездие)
Kategorie:Winkelhaak (sterrebeeld)	Категория:Наугольник (созвездие)
Kategorie:Kanadese Arktiese Argipel	Категория:Канадский Арктический архипелаг
Kategorie:Suid-Afrikaanse modelle	Категория:Фотомодели ЮАР
Kategorie:Teleskope	Категория:Телескопы
Kategorie:Engelse digters	Категория:Английские поэты
Kategorie:Amerikaanse digters	Категория:Поэты США
Kategorie:Radioaktiwiteit	Категория:Радиоактивность
Kategorie:Duitse fisici	Категория:Физики Германии
Kategorie:Menslike anatomie	Категория:Анатомия человека
Kategorie:Terrorisme	Категория:Терроризм
Kategorie:Britse fisici	Категория:Физики Великобритании
Kategorie:Italiaanse fisici	Категория:Физики Италии
Kategorie:Franse fisici	Категория:Физики Франции
Kategorie:Bestuur	Категория:Менеджмент
Kategorie:Amerikaanse uitvinders	Категория:Изобретатели США
Kategorie:Sweedse uitvinders	Категория:Изобретатели Швеции
Kategorie:Indiese wetenskaplikes	Категория:Учёные Индии
Kategorie:Poolse uitvinders	Категория:Изобретатели Польши
Kategorie:Bemarking	Категория:Маркетинг
Sjabloon:Landdata Frans-Polinesië	Шаблон:Флагификация/Французская Полинезия
Sjabloon:Landdata Antigua en Barbuda	Шаблон:Флагификация/Антигуа и Барбуда
Sjabloon:Landdata Gambië	Шаблон:Флагификация/Гамбия
Sjabloon:Landdata Tonga	Шаблон:Флагификация/Тонга
Kategorie:Suid-Afrikaanse akteurs	Категория:Актёры ЮАР
Kategorie:Slaap	Категория:Сон
Sjabloon:Landdata Mikronesië	Шаблон:Флагификация/Микронезия
Kategorie:Russiese akteurs	Категория:Актёры России
Kategorie:Litause akteurs	Категория:Актёры Литвы
Kategorie:Noodhulp	Категория:Первая помощь
Kategorie:Versekering	Категория:Страхование
Kategorie:Sweedse akteurs	Категория:Актёры Швеции
Kategorie:Britse akteurs	Категория:Актёры Великобритании
Kategorie:Doodstraf	Категория:Смертная казнь
Kategorie:Italiaanse akteurs	Категория:Актёры Италии
Kategorie:Sjinese akteurs	Категория:Актёры Китая
Kategorie:Voormalige lande in Afrika	Категория:Исторические государства Африки
Kategorie:Fonologie	Категория:Фонология
Kategorie:Voormalige lande in Noord-Amerika	Категория:Исторические государства Северной Америки
Sjabloon:Landdata Namibië	Шаблон:Флагификация/Намибия
Kategorie:Lys van ampsbekleërs	Категория:Списки:Государство
Kategorie:Voortplanting	Категория:Размножение
Kategorie:Skryf	Категория:Письмо
Kategorie:Aktivisme	Категория:Активизм
Kategorie:Franse fotograwe	Категория:Фотографы Франции
Kategorie:Navigasie	Категория:Навигация
Kategorie:Nepalese bergklimmers	Категория:Альпинисты Непала
Kategorie:Diskografieë	Категория:Дискографии
Kategorie:Masjienleer	Категория:Машинное обучение
Kategorie:Sokkerkompetisies	Категория:Чемпионаты по футболу
Kategorie:Franse bioloë	Категория:Биологи Франции
Kategorie:Britse biochemici	Категория:Биохимики Великобритании
Kategorie:Eerste Ministers van Duitsland	Категория:Главы правительств Германии
Kategorie:Outomatiese vertaling	Категория:Машинный перевод
Kategorie:Radiasie	Категория:Излучение
Kategorie:Alternatiewe medikasie	Категория:Альтернативная медицина
Kategorie:Italiaanse seevaarders	Категория:Мореплаватели Италии
Kategorie:Vegkuns	Категория:Единоборства
Kategorie:Presidente van die Republiek van Sjina	Категория:Правители Китайской Республики
Kategorie:Sport in Asië	Категория:Спорт в Азии
Kategorie:Sport in Italië	Категория:Спорт в Италии
Kategorie:Sport volgens jaar	Категория:Спорт по годам
Kategorie:Suid-Afrikaanse swemmers	Категория:Пловцы ЮАР
Kategorie:Franse essayiste	Категория:Эссеисты Франции
Kategorie:Noorse wiskundiges	Категория:Математики Норвегии
Kategorie:Duitse wiskundiges	Категория:Математики Германии
Kategorie:Switserse wiskundiges	Категория:Математики Швейцарии
Kategorie:Televisie	Категория:Телевидение
Kategorie:Bewegings	Категория:Общественные объединения
Kategorie:Lyste van outeurs	Категория:Списки писателей
Kategorie:Algoritmes	Категория:Алгоритмы
Kategorie:Farao's van Egipte	Категория:Фараоны
Kategorie:Rynland-Palts	Категория:Рейнланд-Пфальц
Kategorie:Romeinse digters	Категория:Поэты Древнего Рима
Kategorie:Griekse digters	Категория:Поэты Греции
Kategorie:Nederlandse digters	Категория:Поэты Нидерландов
Kategorie:Deense digters	Категория:Поэты Дании
Kategorie:Sloweense digters	Категория:Поэты Словении
Kategorie:Ierse digters	Категория:Поэты Ирландии
Kategorie:Sirië	Категория:Сирия
Kategorie:Oostenrykse digters	Категория:Поэты Австрии
Kategorie:Walliese digters	Категория:Поэты Уэльса
Kategorie:Italiaanse digters	Категория:Поэты Италии
Kategorie:Toegepaste wiskunde	Категория:Прикладная математика
Kategorie:Chileense digters	Категория:Поэты Чили
Kategorie:Franse digters	Категория:Поэты Франции
Kategorie:Nederlandse teoloë	Категория:Богословы Нидерландов
Kategorie:Duitse teoloë	Категория:Богословы Германии
Kategorie:Belgiërs	Категория:Персоналии:Бельгия
Kategorie:Franse teoloë	Категория:Богословы Франции
Kategorie:Duitse sielkundiges	Категория:Психологи Германии
Kategorie:Oostenrykse sielkundiges	Категория:Психологи Австрии
Kategorie:Beeldhouers	Категория:Скульпторы
Kategorie:Russiese politici	Категория:Политики России
Kategorie:Kersfees	Категория:Рождество
Kategorie:1ste eeu	Категория:I век
Kategorie:14de eeu	Категория:XIV век
Kategorie:Eeue	Категория:Века
Kategorie:13de eeu	Категория:XIII век
Kategorie:16de eeu	Категория:XVI век
Kategorie:12de eeu	Категория:XII век
Kategorie:2de eeu	Категория:II век
Kategorie:22ste eeu	Категория:XXII век
Kategorie:4de eeu	Категория:IV век
Kategorie:5de eeu	Категория:V век
Kategorie:18de eeu	Категория:XVIII век
Kategorie:6de eeu	Категория:VI век
Kategorie:8ste eeu	Категория:VIII век
Kategorie:Franse skilders	Категория:Художники Франции
Kategorie:Nasionalisme	Категория:Национализм
Kategorie:Rassisme	Категория:Расизм
Kategorie:Kanale	Категория:Каналы
Sjabloon:Vervoersaadjie	Шаблон:Road-stub
Kategorie:4de eeu v.C.	Категория:IV век до н. э.
Kategorie:Nasionale simbole van Kanada	Категория:Государственные символы Канады
Kategorie:Dood	Категория:Смерть
Kategorie:Nasionale simbole van Chili	Категория:Государственные символы Чили
Kategorie:Misdrywe	Категория:Преступления
Kategorie:Gestremdheid	Категория:Инвалидность
Kategorie:Risiko	Категория:Риски
Kategorie:Nobelprys vir Fisiologie of Geneeskunde wenners	Категория:Лауреаты Нобелевской премии по медицине
Kategorie:Nederlandse geskiedkundiges	Категория:Историки Нидерландов
Kategorie:Duitse geskiedkundiges	Категория:Историки Германии
Kategorie:Amerikaanse geskiedkundiges	Категория:Историки США
Kategorie:Sjinese geskiedkundiges	Категория:Историки Китая
Kategorie:Politiek van Spanje	Категория:Политика Испании
Kategorie:Skiereilande	Категория:Полуострова
Kategorie:Oblast Kaliningrad	Категория:Калининградская область
Kategorie:Barcelona	Категория:Барселона
Kategorie:Politieke terme	Категория:Политические термины
Kategorie:Spaanse politici	Категория:Политики Испании
Kategorie:Russiese komponiste	Категория:Композиторы России
Kategorie:Franse komponiste	Категория:Композиторы Франции
Kategorie:Barokkomponiste	Категория:Композиторы эпохи барокко
Kategorie:Poolse komponiste	Категория:Композиторы Польши
Kategorie:Duitse komponiste	Категория:Композиторы Германии
Kategorie:Britse komponiste	Категория:Композиторы Великобритании
Kategorie:Oostenrykse komponiste	Категория:Композиторы Австрии
Kategorie:Italiaanse argitekte	Категория:Архитекторы Италии
Kategorie:Viëtnamese	Категория:Персоналии:Вьетнам
Kategorie:Gades van Britse monarge	Категория:Супруги монархов Великобритании
Kategorie:Deense fisici	Категория:Физики Дании
Kategorie:Poolse musici	Категория:Музыканты Польши
Kategorie:Italiaanse beeldhouers	Категория:Скульпторы Италии
Kategorie:Sendelinge	Категория:Миссионеры
Kategorie:Amerikaanse ruimtevaarders	Категория:Астронавты США
Kategorie:Musiekrolprente	Категория:Музыкальные фильмы
Kategorie:Iranse skrywers	Категория:Писатели Ирана
Kategorie:Mobiele tegnologie	Категория:Сотовая связь
Kategorie:Britse Ryk	Категория:Британская империя
Kategorie:Fisiese kosmologie	Категория:Физическая космология
Kategorie:Gard (departement)	Категория:Гар
Kategorie:Russiese rolprentregisseurs	Категория:Кинорежиссёры России
Kategorie:Griekse musici	Категория:Музыканты Греции
Kategorie:Noorse musici	Категория:Музыканты Норвегии
Kategorie:Deense musici	Категория:Музыканты Дании
Kategorie:Russiese musici	Категория:Музыканты России
Kategorie:Brasiliaanse musici	Категория:Музыканты Бразилии
Kategorie:Namen (provinsie)	Категория:Намюр (провинция)
Kategorie:Noord-Brabant	Категория:Северный Брабант
Kategorie:Noord-Holland	Категория:Северная Голландия
Kategorie:Sweedse musici	Категория:Музыканты Швеции
Kategorie:Skotse musici	Категория:Музыканты Шотландии
Kategorie:Argentynse musici	Категория:Музыканты Аргентины
Kategorie:Ierse musici	Категория:Музыканты Ирландии
Kategorie:Britse musici	Категория:Музыканты Великобритании
Kategorie:Oekraïnse musici	Категория:Музыканты Украины
Kategorie:Italiaanse musici	Категория:Музыканты Италии
Kategorie:Wes-Vlaandere	Категория:Западная Фландрия
Kategorie:Kanadese musici	Категория:Музыканты Канады
Kategorie:Friesland	Категория:Фрисландия (Нидерланды)
Kategorie:Franse musici	Категория:Музыканты Франции
Kategorie:Utrecht (provinsie)	Категория:Утрехт (провинция)
Kategorie:Luik (provinsie)	Категория:Льеж (провинция)
Kategorie:Waals-Brabant	Категория:Валлонский Брабант
Kategorie:Limburg (België)	Категория:Лимбург (провинция Бельгии)
Kategorie:Alpes-Maritimes	Категория:Приморские Альпы
Kategorie:Spaanse sportlui	Категория:Спортсмены Испании
Kategorie:Griekse skrywers	Категория:Писатели Древней Греции
Kategorie:Brasiliaanse sportlui	Категория:Спортсмены Бразилии
Kategorie:Belgiese sportlui	Категория:Спортсмены Бельгии
Kategorie:Gelderland	Категория:Гелдерланд
Kategorie:Zeeland	Категория:Зеландия (Нидерланды)
Kategorie:Drenthe	Категория:Дренте
Kategorie:Brasiliaanse skrywers	Категория:Писатели Бразилии
Kategorie:Flevoland	Категория:Флеволанд
Kategorie:Sweedse sportlui	Категория:Спортсмены Швеции
Kategorie:Sjinese sportlui	Категория:Спортсмены Китая
Kategorie:Antwerpen (provinsie)	Категория:Антверпен (провинция)
Kategorie:Maine-et-Loire	Категория:Мен и Луара
Kategorie:Australiese skrywers	Категория:Писатели Австралии
Kategorie:Hainaut	Категория:Эно
Kategorie:Groningen (provinsie)	Категория:Гронинген (провинция)
Kategorie:Frankfurt	Категория:Франкфурт-на-Майне
Kategorie:Aude (departement)	Категория:Од
Kategorie:Provinsies van Frankryk	Категория:Исторические области Франции
Kategorie:Overijssel	Категория:Оверэйссел
Kategorie:Oblaste van Oekraïne	Категория:Области Украины
Kategorie:Provinsies van België	Категория:Провинции Бельгии
Kategorie:Provinsies van Argentinië	Категория:Провинции Аргентины
Kategorie:Provinsies van Nederland	Категория:Провинции Нидерландов
Kategorie:Noorse komponiste	Категория:Композиторы Норвегии
Kategorie:Armeense komponiste	Категория:Композиторы Армении
Kategorie:Siwetkatte en muskeljaatkatte	Категория:Виверровые
Kategorie:Australiese komponiste	Категория:Композиторы Австралии
Kategorie:Italiaanse komponiste	Категория:Композиторы Италии
Kategorie:Psigiatrie	Категория:Психиатрия
Kategorie:Namibiese politici	Категория:Политики Намибии
Kategorie:Nigeriese politici	Категория:Политики Нигерии
Kategorie:Suid-Afrikaanse politici	Категория:Политики ЮАР
Kategorie:Irannese tale	Категория:Иранские языки
Kategorie:Inheemse volke	Категория:Коренные народы
Kategorie:Etniese groepe in Afrika	Категория:Народы Африки
Kategorie:Duitse politici	Категория:Политики Германии
Kategorie:Duitse musici	Категория:Музыканты Германии
Kategorie:Mosambiekse politici	Категория:Политики Мозамбика
Kategorie:Amerikaanse politici	Категория:Политики США
Kategorie:Strande	Категория:Пляжи
Kategorie:Kambodjane	Категория:Персоналии:Камбоджа
Kategorie:Belgiese politici	Категория:Политики Бельгии
Kategorie:Jamaikane	Категория:Персоналии:Ямайка
Kategorie:Senegalese politici	Категория:Политики Сенегала
Kategorie:Surinaamse politici	Категория:Политики Суринама
Kategorie:Pakistane	Категория:Персоналии:Пакистан
Kategorie:Palestyne	Категория:Персоналии:Палестина
Kategorie:Belgiese wetenskaplikes	Категория:Учёные Бельгии
Kategorie:Switserse politici	Категория:Политики Швейцарии
Kategorie:Sakse	Категория:Саксония
Kategorie:Yslandse politici	Категория:Политики Исландии
Kategorie:Ierse politici	Категория:Политики Ирландии
Kategorie:Sakse-Anhalt	Категория:Саксония-Анхальт
Kategorie:Nedersakse	Категория:Нижняя Саксония
Kategorie:Joego-Slawiërs	Категория:Персоналии:Югославия
Kategorie:Russe	Категория:Русские
Kategorie:Britse politici	Категория:Политики Великобритании
Kategorie:Australiese politici	Категория:Политики Австралии
Kategorie:Skotte	Категория:Персоналии:Шотландия
Kategorie:Israelse politici	Категория:Политики Израиля
Kategorie:Italiaanse politici	Категория:Политики Италии
Kategorie:Indiese politici	Категория:Политики Индии
Kategorie:Armeniërs	Категория:Персоналии:Армения
Kategorie:Deense uitvinders	Категория:Изобретатели Дании
Kategorie:Kanadese politici	Категория:Политики Канады
Kategorie:Israeli's	Категория:Персоналии:Израиль
Sjabloon:Galery	Шаблон:Галерея файлов
Kategorie:Tanzaniese politici	Категория:Политики Танзании
Kategorie:Deense wiskundiges	Категория:Математики Дании
Kategorie:Franse politici	Категория:Политики Франции
Kategorie:Amerikaanse sportlui	Категория:Спортсмены США
Kategorie:Tsjegge	Категория:Персоналии:Чехия
Kategorie:Meksikaners	Категория:Персоналии:Мексика
Kategorie:Monegaske	Категория:Персоналии:Монако
Kategorie:Oorerflike siektes	Категория:Наследственные болезни
Kategorie:Franse voëlkenners	Категория:Орнитологи Франции
Kategorie:Franse chemici	Категория:Химики Франции
Kategorie:Liberiërs	Категория:Персоналии:Либерия
Kategorie:Turke	Категория:Персоналии:Турция
Kategorie:Iere	Категория:Персоналии:Ирландия
Kategorie:Italiaanse sterrekundiges	Категория:Астрономы Италии
Kategorie:Franse wiskundiges	Категория:Математики Франции
Kategorie:Griekse filosowe	Категория:Философы Греции
Kategorie:Duitse filosowe	Категория:Философы Германии
Kategorie:Skotse skrywers	Категория:Писатели Шотландии
Kategorie:Franse sielkundiges	Категория:Психологи Франции
Kategorie:Seestrate	Категория:Проливы
Kategorie:Britse filosowe	Категория:Философы Великобритании
Kategorie:Italiaanse filosowe	Категория:Философы Италии
