Afrika	Африка
Jaramataia	Жараматая
Caturité	Катурите
Tabatinga (São Paolo)	Табатинга (Сан-Паулу)
Ouro Verde (San Paolo)	Ору-Верди (Сан-Паулу)
São Roque	Сан-Роки (Сан-Паулу)
Olho d'Água das Flores	Олью-д’Агуа-дас-Флорис
Prata (Minas Gerais)	Прата (Минас-Жерайс)
Cachoeira dos Índios	Кашуэйра-дуз-Индиус
Alcantil	Алкантил
Bernardino Batista	Бернардину-Батиста
Coqueiro Seco	Кокейру-Секу
Caaporã	Каапоран
Camalaú	Камалау
Campo de Santana	Кампу-ди-Сантана (Параиба)
Coité do Nóia	Койте-ду-Ноя
Novo Lino	Нову-Лину
Flexeiras	Флешейрас
Queluz	Келус (Сан-Паулу)
Presidente Bernardes (São Paolo)	Президенти-Бернардис (Сан-Паулу)
Caiçara (Paraíba)	Кайсара (Параиба)
Cacimba de Dentro	Касимба-ди-Дентру
Alagoa Nova	Алагоа-Нова
Jacaré dos Homens	Жакаре-дус-Оменс
Casserengue	Касеренги
Santa Luzia do Norte	Санта-Лузия-ду-Норти
Areia	Арея (Параиба)
Catingueira	Катингейра
Palestina (San Paolo)	Палестина (Сан-Паулу)
Urucará	Урукара
Rajpipla	Раджпипла
Mahan, Iran	Махан (Иран)
Bebedouro	Бебедору (Сан-Паулу)
Tultepec	Тультепек
Arivonimamo	Аривунимаму
Carlos, Minnesota	Карлос (город, Миннесота)
Bird Island, Minnesota	Берд-Айленд (город, Миннесота)
Tuneiras do Oeste	Тунейрас-ду-Уэсти
Battle Lake, Minnesota	Батл-Лейк (город, Миннесота)
Amaraji	Амаражи
Askov, Minnesota	Асков (город, Миннесота)
Altinho	Алтинью
Paraná (Rio Grande do Norte)	Парана (Риу-Гранди-ду-Норти)
Cuautitlán	Куаутитлан
Ibirajuba	Ибиражуба
Jucati	Жукати
Santa Cruz (Rio Grande do Norte)	Санта-Крус (Риу-Гранди-ду-Норти)
Audubon, Minnesota	Одибон (город, Миннесота)
Pedra Preta (Rio Grande do Norte)	Педра-Прета (Риу-Гранди-ду-Норти)
Brewster, Minnesota	Брустер (город, Миннесота)
Florestópolis	Флорестополис
De Graff, Minnesota	Ди-Графф (город, Миннесота)
Barjac, Ariège	Баржак (Арьеж)
NGC 3669	NGC 3669
Eden Valley, Minnesota	Иден-Валли
Feira Nova (Pernambuco)	Фейра-Нова (Пернамбуку)
Tracunhaém	Тракуньяэн
Celles, Ariège	Сель (Арьеж)
Montbel, Ariège	Монбель (Арьеж)
Weirton, West Virginia	Уиртон (Западная Виргиния)
Garvin, Minnesota	Гарвин (город, Миннесота)
Balaton, Minnesota	Балатон (город, Миннесота)
Rio Negro (Paraná)	Риу-Негру (Парана)
Madison, Ohio	Мэдисон (Огайо)
East Bethel, Minnesota	Ист-Бетел (город, Миннесота)
David Hentschel	Хенчель, Дэвид
Crosslake, Minnesota	Крослейк (город, Миннесота)
Maher Arar	Арар, Махер
Santa Bárbara (Minas Gerais)	Санта-Барбара (Минас-Жерайс)
Lagoa do Itaenga	Лагоа-ди-Итаэнга
Buhl, Minnesota	Бьюл (город, Миннесота)
Blomkest, Minnesota	Бломкест (город, Миннесота)
Manari	Манари
Centerville, Iowa	Сентервилл (Айова)
Audubon, Iowa	Одюбон (Айова)
Goodridge, Minnesota	Гудридж (город, Миннесота)
Detroit Lakes, Minnesota	Детройт-Лейкс (город, Миннесота)
Turvo (Paraná)	Турву (Парана)
Matthias Zimmermann	Циммерман, Маттиас
East Grand Forks, Minnesota	Ист-Гранд-Форкс (город, Миннесота)
Marovoay	Марувуай
São Francisco (Minas Gerais)	Сан-Франсиску (Минас-Жерайс)
Tepotzotlán	Тепоцотлан
Candeias (Minas Gerais)	Кандеяс (Минас-Жерайс)
Laguna Beach, Kalifornia	Лагуна-Бич (Калифорния)
Greenfield, Iowa	Гринфилд (Айова)
São José do Egito	Сан-Жозе-ду-Эжиту
Ellsworth, Minnesota	Элсуэрт (город, Миннесота)
Benson, Minnesota	Бенсон (город, Миннесота)
Guthrie Center, Iowa	Гатри-Сентер (Айова)
Ada, Minnesota	Эйда (город, Миннесота)
Grand Marais, Minnesota	Гранд-Марей (город, Миннесота)
Cupira	Купира (Пернамбуку)
Ongole	Онголе
Parbhani	Парбхани
Khammam	Кхаммам
Navsari	Навсари
Raigarh	Райгарх
Ratnagiri	Ратнагири
Mehsana	Мехсана
George, Iowa	Джордж (Айова)
Ranikhet	Раникхет
Grano, North Dakota	Грано (Северная Дакота)
Farwell, Minnesota	Фаруэлл (город, Миннесота)
Glencoe, Minnesota	Гленко (город, Миннесота)
Garfield, Minnesota	Гарфилд (город, Миннесота)
Dexter, Minnesota	Декстер (город, Миннесота)
Florence, Minnesota	Флоренс (город, Миннесота)
Glenwood, Minnesota	Гленвуд (город, Миннесота)
Goodhue, Minnesota	Гудхью (город, Миннесота)
Geneva, Minnesota	Дженива (город, Миннесота)
Gilbert, Minnesota	Гилберт (город, Миннесота)
Gibbon, Minnesota	Гиббон (город, Миннесота)
Delhi, Minnesota	Делхай (город, Миннесота)
Samastipur	Самастипур
Aurora, Minnesota	Орора (город, Миннесота)
Avoca, Minnesota	Авока (город, Миннесота)
Caledonia, Minnesota	Каледония (город, Миннесота)
Blackduck, Minnesota	Блэкдак (город, Миннесота)
Center City, Minnesota	Сентер-Сити (город, Миннесота)
Chandler, Minnesota	Чандлер (город, Миннесота)
Baudette, Minnesota	Бодетт (город, Миннесота)
Cleveland, Minnesota	Кливленд (город, Миннесота)
Forada, Minnesota	Форейда (город, Миннесота)
Delano, Minnesota	Делано (город, Миннесота)
Belle Plaine, Minnesota	Белл-Плейн (город, Миннесота)
Winslow, Arkansas	Уинслоу (Арканзас)
Nawada	Навада
Lakhisarai	Лакхисарай
Percy Pilcher	Пильчер, Перси Синклер
Big Lake, Minnesota	Биг-Лейк (город, Миннесота)
O.S.T.R.	O.S.T.R.
Dayton, Minnesota	Дейтон (город, Миннесота)
Frazee, Minnesota	Фрейзи (город, Миннесота)
Chatfield, Minnesota	Чатфилд (город, Миннесота)
Nasir Gebelli	Джебелли, Насир
Pasighat	Пасигхат
Jorhat	Джорхат
Adams, Minnesota	Адамс (город, Миннесота)
Udhampur	Удхампур
24952 (1997 QJ4)	(24952) 1997 QJ4
Arlington, Minnesota	Арлингтон (город, Миннесота)
Centralia, Iowa	Сентрейлия (Айова)
Barnum, Minnesota	Барнум (город, Миннесота)
Carver, Minnesota	Карвер (город, Миннесота)
Santa Lúcia (São Paolo)	Санта-Лусия (Сан-Паулу)
Jehanabad	Джеханабад (Индия)
Bankura	Банкура
Kupwara	Купвара
Jalpaiguri	Джалпайгури
Sringeri	Шрингери
Dausa	Дауса
Rewari	Ревари
Kaithal	Кайтхал
Hajipur	Хаджипур
Sasaram	Сасарам
Saharsa	Сахарса
Planalto (Rio Grande do Sul)	Планалту (Риу-Гранди-ду-Сул)
Santa Maria (Rio Grande do Norte)	Санта-Мария (Риу-Гранди-ду-Норти)
Capela (Alagoas)	Капела (Алагоас)
Barrett, Minnesota	Барретт (город, Миннесота)
Tapira (Minas Gerais)	Тапира (Минас-Жерайс)
Viktor Kyrpychov	Кирпичёв, Виктор Львович
Tecámac	Текамак
Andreï Ershov	Ершов, Андрей Петрович
Silao	Силао
Turmalina (Minas Gerais)	Турмалина (Минас-Жерайс)
Ahwa	Ахва
Yury Krymov	Крымов, Юрий Соломонович
Riacho das Almas	Риашу-дас-Алмас
Rio Azul	Риу-Азул
Alberta, Minnesota	Альберта (город, Миннесота)
T. O'Conor Sloane	Слоун, Томас О’Конор
Tapira (Paraná)	Тапира (Парана)
Jackson, Kalifornia	Джэксон (Калифорния)
Ribeirão Claro	Рибейран-Клару
Georges Abrial	Абриаль, Жорж
Richard Pearse	Пирс, Ричард
Alexeï Isaïev	Исаев, Алексей Михайлович
Sokajy:Ekolojia	Категория:Экология
Baraúna (Rio Grande do Norte)	Барауна (Риу-Гранди-ду-Норти)
Alvarado, Minnesota	Алварейдо (город, Миннесота)
Icaraíma	Икараима
Buffalo Lake, Minnesota	Баффало-Лейк (город, Миннесота)
Leonid Sedov	Седов, Леонид Иванович
Leonid Nevzlin	Невзлин, Леонид Борисович
Angelo Mariani	Мариани, Анжело (химик)
Alexandre Neckam	Неккам, Александр
Nikolay Mikhaylovich Afanasyev	Афанасьев, Николай Михайлович
Gonbad-e Qabus	Гомбеде-Кавус
Fergus Falls, Minnesota	Фергус-Фолс (город, Миннесота)
Stefan Drzewiecki	Джевецкий, Степан Карлович
Leonid Gobyato	Гобято, Леонид Николаевич
NGC 5820	NGC 5820
Igor Troubetzkoy	Трубецкой, Игорь Николаевич
Forest Lake, Minnesota	Форест-Лейк (город, Миннесота)
Columbia Heights, Minnesota	Коламбия-Хайтс (Миннесота)
Rockledge, Florida	Рокледж (Флорида)
Mikhail Pogosyan	Погосян, Михаил Асланович
NGC 5034	NGC 5034
NGC 3554	NGC 3554
Nevil Maskelyne (magicien)	Маскелайн, Невил (иллюзионист)
Sokajy:Pejy mitovy anarana	Категория:Многозначные термины
Sokajy:Toe-tsaina	Категория:Психология
Mundo Novo (Bahia)	Мунду-Нову (Баия)
Fairfax, Minnesota	Фэрфакс (город, Миннесота)
Porto Rico (Paraná)	Порту-Рику (Парана)
Nicolas Antoine Boulanger	Буланже, Никола Антуан
Corning, Iowa	Корнинг (Айова)
Farmington, Minnesota	Фармингтон (город, Миннесота)
Angelim	Анжелин
Volodymyr Biletskyy	Белецкий, Владимир Стефанович
Quitandinha	Китандинья
Huron, South Dakota	Гурон (Южная Дакота)
Easthampton, Massachusetts	Истхэмптон (Массачусетс)
Mitchell, South Dakota	Митчелл (Южная Дакота)
Abbeville, South Carolina	Эббивилл (Южная Каролина)
Angicos	Анжикус
Itutinga	Итутинга
Greenville, North Carolina	Гринвилл (Северная Каролина)
Tomoji Tanabe	Танабэ, Томодзи
Russellville, Kentucky	Расселлвилл (Кентукки)
Greenville, Kentucky	Гринвилл (Кентукки)
Jefferson, Oregon	Джефферсон (Орегон)
Rebouças	Ребосас (Парана)
Sanharó	Саньяро
Claremont, Minnesota	Клэрмонт (город, Миннесота)
Ivan Alexandrov	Александров, Иван Гаврилович
Madman Muntz	Мюнц, Эрл
S. J. Rutgers	Рутгерс, Себальд Юстинус
Mangueirinha	Мангейринья
Javanrud	Джаванруд
Hubbard, Oregon	Хаббард (Орегон)
Chanhassen, Minnesota	Шанхассен (город, Миннесота)
Stilwell, Oklahoma	Стилуэлл (Оклахома)
Salto (Brazila)	Салту (Сан-Паулу)
Santa Maria do Oeste	Санта-Мария-ду-Уэсти
Jarkko Oikarinen	Ойкаринен, Яркко
Oswald Carver	Карвер, Освальд
Aguiar	Агиар (Параиба)
Guarani (Minas Gerais)	Гуарани (Минас-Жерайс)
Mohall, North Dakota	Мохолл (Северная Дакота)
Bom Jesus do Sul	Бон-Жезус-ду-Сул
Piranhas (Alagoas)	Пираньяс (Алагоас)
Alagoa Grande	Алагоа-Гранди
Williston, North Dakota	Уиллистон (Северная Дакота)
Jandaíra (Bahia)	Жандаира (Баия)
Conde (Paraíba)	Конди (Параиба)
Fairmont, West Virginia	Фэрмонт (Западная Виргиния)
Equador (Rio Grande do Norte)	Экуадор (Риу-Гранди-ду-Норти)
Campo Bonito	Кампу-Бониту
São Pedro do Iguaçu	Сан-Педру-ду-Игуасу
São Carlos do Ivaí	Сан-Карлус-ду-Иваи
Roncador	Ронкадор
Tupãssi	Тупанси
Mariluz	Марилус (Парана)
Santa Mônica	Санта-Моника (Парана)
Santa Cruz de Monte Castelo	Санта-Крус-ди-Монти-Кастелу
Ivaté	Ивате (муниципалитет)
Cidade Gaúcha	Сидади-Гауша
Cafezal do Sul	Кафезал-ду-Сул
Santa Isabel do Ivaí	Санта-Изабел-ду-Иваи
São Pedro do Paraná	Сан-Педру-ду-Парана
Maria Helena	Мария-Элена
Cruzeiro do Oeste	Крузейру-ду-Уэсти
Paraíso do Norte	Параизу-ду-Норти
Xambrê	Шамбре (Бразилия)
São Manoel do Paraná	Сан-Мануэл-ду-Парана
Marechal Cândido Rondon	Марешал-Кандиду-Рондон (Парана)
Nova Aliança do Ivaí	Нова-Алианса-ду-Иваи
Guaíra (Paraná)	Гуаира (Парана)
Perobal	Перобал
Nova Londrina	Нова-Лондрина
Paranapoema	Паранапоэма
Missal	Мисал (Бразилия)
São José das Palmeiras	Сан-Жозе-дас-Палмейрас
São Jorge do Patrocínio	Сан-Жоржи-ду-Патросиниу
São João do Caiuá	Сан-Жуан-ду-Каюа
Querência do Norte	Керенсия-ду-Норти
Teixeira Soares	Тейшейра-Соарис
Coronel Domingos Soares	Коронел-Домингус-Соарис
Ivaí	Иваи
Ampére	Ампери
Guamiranga	Гуамиранга
Cruz Machado	Крус-Машаду
Pol-e Dokhtar	Поль-э-Дохтар
Rancho Alegre d'Oeste	Раншу-Алегри-д’Уэсти
Piraquara	Пиракуара
Rio Branco do Sul	Риу-Бранку-ду-Сул
Imbituva	Имбитува
Fazenda Rio Grande	Фазенда-Риу-Гранди
Itapejara d'Oeste	Итапежара-д’Уэсти
Contenda	Контенда
Fernandes Pinheiro	Фернандис-Пиньейру
Bom Sucesso do Sul	Бон-Сусесу-ду-Сул
Mandirituba	Мандиритуба
Saudade do Iguaçu	Саудади-ду-Игуасу
Quarto Centenário	Куарту-Сентенариу
Itaperuçu	Итаперусу
Jataizinho	Жатайзинью
Nova Cantu	Нова-Канту
Ubiratã	Убиратан
Vitorino	Виторину
Capanema (Paraná)	Капанема (Парана)
Tunas do Paraná	Тунас-ду-Парана
Pinhalão	Пиньялан
São Jerônimo da Serra	Сан-Жерониму-да-Серра
Sertanópolis	Сертанополис
Santa Cecília do Pavão	Санта-Сесилия-ду-Паван
Nova Santa Bárbara	Нова-Санта-Барбара
Uraí	Ураи
Porto Amazonas	Порту-Амазонас
Faxinal	Фашинал
Carlópolis	Карлополис
Joaquim Távora	Жоакин-Тавора
Paiçandu	Пайсанду (Парана)
Barra do Jacaré	Барра-ду-Жакаре
Ibaiti	Ибаити
Port Gibson, Mississippi	Порт-Гибсон
Moreira Sales	Морейра-Салис
Sapopema	Сапопема (Парана)
Assaí	Асаи (муниципалитет)
Ibiporã	Ибипоран
Tomazina	Томазина
São João do Triunfo	Сан-Жуан-ду-Триунфу
Tamarana	Тамарана
São José da Boa Vista	Сан-Жозе-да-Боа-Виста
Santana do Itararé	Сантана-ду-Итараре
Wenceslau Braz (Paraná)	Венсеслау-Брас (Парана)
Floresta (Paraná)	Флореста (Парана)
Cambará	Камбара (муниципалитет)
Porecatu	Порекату
Campo do Tenente	Кампу-ду-Тененти
Prado Ferreira	Праду-Феррейра
Curiúva	Куриува
São Sebastião da Amoreira	Сан-Себастьян-да-Аморейра
Jaboti	Жаботи
Cruzaltense	Крузалтенси
Congonhinhas	Конгоньиньяс
Cornélio Procópio	Корнелиу-Прокопиу
Nova América da Colina	Нова-Америка-да-Колина
Itambaracá	Итамбарака
Ouro Branco (Minas Gerais)	Ору-Бранку (Минас-Жерайс)
Cláudio	Клаудиу (Минас-Жерайс)
Ribeirão do Pinhal	Рибейран-ду-Пиньял
Santa Amélia	Санта-Амелия
Santo Antônio do Paraíso	Санту-Антониу-ду-Параизу
Santa Cecília do Sul	Санта-Сесилия-ду-Сул
Palma (Minas Gerais)	Палма (Минас-Жерайс)
Novo Xingu	Нову-Шингу
Sagrada Família (Rio Grande do Sul)	Саграда-Фамилия (Риу-Гранди-ду-Сул)
Itapeva (Minas Gerais)	Итапева (Минас-Жерайс)
São Pedro do Sul (Brazila)	Сан-Педру-ду-Сул (Риу-Гранди-ду-Сул)
Heliodora	Элиудора
Lagoa Grande (Minas Gerais)	Лагоа-Гранди (Минас-Жерайс)
Pinhal da Serra	Пиньял-да-Серра
Boa Vista do Cadeado	Боа-Виста-ду-Кадеаду
Paulo Bento	Паулу-Бенту
Formoso (Minas Gerais)	Формозу (Минас-Жерайс)
São Nicolau (Brazila)	Сан-Николау (Риу-Гранди-ду-Сул)
Guaraciaba (Minas Gerais)	Гуарасиаба (Минас-Жерайс)
Mantena	Мантена
Pilões (Rio Grande do Norte)	Пилойнс (Риу-Гранди-ду-Норти)
Sobradinho (Rio Grande do Sul)	Собрадинью (Риу-Гранди-ду-Сул)
Cruzeiro do Sul (Rio Grande do Sul)	Крузейру-ду-Сул (Риу-Гранди-ду-Сул)
Santo Antônio	Санту-Антониу (Риу-Гранди-ду-Норти)
Jaçanã	Жасанан (Риу-Гранди-ду-Норти)
Acari (Rio Grande do Norte)	Акари (Риу-Гранди-ду-Норти)
Jajpur	Джаджпур
Albertville, Minnesota	Альбертвилл (Миннесота)
Vicência	Висенсия
Calumbi	Калумби
Iguaraci	Игуараси
Cabrobó	Кабробо
Orocó	Ороко
Araçoiaba	Арасояба
Itapetim	Итапетин
Lagoa do Carro	Лагоа-ду-Карру
Santa Maria da Boa Vista	Санта-Мария-да-Боа-Виста
Itaquitinga	Итакитинга
Amparo (Paraíba)	Ампару (Параиба)
Santa Cruz da Baixa Verde	Санта-Крус-да-Байша-Верди
Ingazeira	Ингазейра
Conceição	Консейсан (Параиба)
Chã Grande	Шан-Гранди
São Benedito do Sul	Сан-Бенедиту-ду-Сул
Tacaratu	Такарату
Maraial	Мараял
Sertânia	Сертания
Catende	Катенди
Quipapá	Кипапа
Rio Formoso	Риу-Формозу
Jaqueira	Жакейра (Пернамбуку)
Passira	Пасира
Moreilândia	Морейландия
São José do Belmonte	Сан-Жозе-ду-Белмонти
Palmeirina	Палмейрина
Tamandaré	Тамандаре (Пернамбуку)
Barcelona (Rio Grande do Norte)	Барселона (Риу-Гранди-ду-Норти)
Tangará	Тангара (Риу-Гранди-ду-Норти)
Bom Jesus (Rio Grande do Norte)	Бон-Жезус (Риу-Гранди-ду-Норти)
Japira	Жапира
Mirandiba	Мирандиба
Itaíba	Итаиба
Paranatama	Паранатама
Iati	Иати
Frei Miguelinho	Фрей-Мигелинью
Taquaritinga do Norte	Такуаритинга-ду-Норти
Vargem (Santa Catarina)	Варжен (Санта-Катарина)
Beardsley, Minnesota	Бирдсли (город, Миннесота)
Custódia	Кустодия
Jupi	Жупи
Pilar (Alagoas)	Пилар (Алагоас)
São Joaquim do Monte	Сан-Жоакин-ду-Монти
Santa Maria do Cambucá	Санта-Мария-ду-Камбука
Verdejante	Вердежанти
Toritama	Торитама
Pedra	Педра (Пернамбуку)
Matriz de Camaragibe	Матрис-ди-Камаражиби
Guaíra	Гуаира (Сан-Паулу)
Monteirópolis	Монтейрополис
Lagoa do Ouro	Лагоа-ду-Ору
Vertente do Lério	Вертенти-ду-Лериу
Varjão (Goiás)	Варжан
Panelas	Панелас
Orobó	Оробо
Serrita	Серрита
Lagoa dos Gatos	Лагоа-дус-Гатус
Águas Belas	Агуас-Белас (Пернамбуку)
Tacaimbó	Такаймбо
Riacho de Santana (Bahia)	Риашу-ди-Сантана (Баия)
Nikolaï Alekhine	Алёхин, Николай Павлович
São Sebastião (Alagoas)	Сан-Себастьян (Алагоас)
Roteiro (Brazila)	Ротейру (Алагоас)
Asemanabad	Асеманабад
São Tomé (Rio Grande do Norte)	Сан-Томе (Риу-Гранди-ду-Норти)
Jagadhri	Джагадхари
Jalaun	Джалаун (город)
Ziketan Town	Цзыкэтань
Sanford, Maine	Санфорд (Мэн)
Bowbells, North Dakota	Боубеллс (Северная Дакота)
Santana (Bahia)	Сантана (Баия)
Filadélfia (Bahia)	Филаделфия (Баия)
São Domingos (Bahia)	Сан-Домингус (Баия)
São Gabriel (Bahia)	Сан-Габриел (Баия)
Heliópolis (Bahia)	Элиополис (Баия)
Cajueiro	Кажуэйру (Алагоас)
Kasganj	Касгандж
Oleg Baklanov	Бакланов, Олег Дмитриевич
São Tomé (Paraná)	Сан-Томе (Парана)
Ceres (Goiás)	Серис (Гояс)
Oliver Evans	Эванс, Оливер
Coates, Minnesota	Котс (город, Миннесота)
Jundiá (Alagoas)	Жундия (Алагоас)
Branquinha	Бранкинья
Chã Preta	Шан-Прета
Matina (Brazila)	Матина (Бразилия)
Ibateguara	Ибатегуара
Inhapi	Иньяпи
Maribondo	Марибонду
Posse (Goiás)	Поси
São Brás	Сан-Брас (Алагоас)
Central (Bahia)	Сентрал (Баия)
São Vicente (Rio Grande do Norte)	Сан-Висенти (Риу-Гранди-ду-Норти)
Sanford, North Carolina	Сэнфорд (Северная Каролина)
Bluffton, Minnesota	Блафтон (город, Миннесота)
Erwin Aders	Адерс, Эрвин
Vladimir Yourkevitch	Юркевич, Владимир Иванович
Alexander Dabravolski	Добровольский, Александр Ольгертович
Viçosa (Alagoas)	Висоза (Алагоас)
Pão de Açúcar (Alagoas)	Пан-ди-Асукар (Алагоас)
Joaquim Gomes	Жоакин-Гомис
Jaborandi (Bahia)	Жаборанди (Баия)
Barra de São Miguel (Alagoas)	Барра-ди-Сан-Мигел (Алагоас)
Iporã	Ипоран
Charles Sumner Tainter	Тейнтер, Чарльз Самнер
Anadia (Brazila)	Анадия (Алагоас)
Messias	Месиас (Алагоас)
Barro Alto (Bahia)	Барру-Алту (Баия)
Mar Vermelho	Мар-Вермелью (Алагоас)
Belém (Alagoas)	Белен (Алагоас)
Hickory, North Carolina	Хикори (Северная Каролина)
Saint-Dizant-du-Bois	Сен-Дизан-дю-Буа
Campestre (Alagoas)	Кампестри (Алагоас)
Fuquay-Varina, North Carolina	Фьюквей-Варина
Salisbury, North Carolina	Солсбери (Северная Каролина)
Kannapolis, North Carolina	Каннаполис (Северная Каролина)
Figueira	Фигейра (Парана)
William Samuel Henson	Хенсон, Уильям
Patrick Le Quément	Патрик ле Кеман
Araruna (Paraná)	Араруна (Парана)
Quixaba	Кишаба
Willgodt Theophil Odhner	Однер, Вильгодт Теофил
Drakesboro, Kentucky	Дрейксборо (Кентукки)
Ranaghat	Ранагхат
Shivpuri	Шивпури
Bemolanga	Бемоланга
Boy River, Minnesota	Бой-Ривер (город, Миннесота)
Palmeira (Paraná)	Палмейра (Парана)
Cafelândia (Paraná)	Кафеландия (Парана)
Istvan Pely	Пели, Иштван
Émile Servais	Серве, Эмиль
Tapejara (Rio Grande do Sul)	Тапежара (Риу-Гранди-ду-Сул)
Naoki Maeda	Маэда, Наоки
Baxter, Minnesota	Бакстер (город, Миннесота)
Elrosa, Minnesota	Элроза (город, Миннесота)
Claremore, Oklahoma	Клэрмор
Sainte-Eulalie, Aude	Сент-Элали (Од)
Igarapé	Игарапе (Минас-Жерайс)
Indianópolis (Paraná)	Индианополис (Парана)
Dundas, Minnesota	Дандас (город, Миннесота)
Cyrus, Minnesota	Сайрус (город, Миннесота)
Bejou, Minnesota	Биджу (город, Миннесота)
Água Boa (Minas Gerais)	Агуа-Боа (Минас-Жерайс)
Eri Jabotinsky	Жаботинский, Ари
Laszlo Belady	Белади, Ласло
Espírito Santo (Rio Grande do Norte)	Эспириту-Санту (Риу-Гранди-ду-Норти)
Exu	Эшу (Пернамбуку)
Toledo (Minas Gerais)	Толеду (Минас-Жерайс)
Cortês	Кортес (Бразилия)
Jataúba	Жатауба
Irati (Paraná)	Ирати (Парана)
Siqueira Campos	Сикейра-Кампус (Парана)
Bandeirantes (Paraná)	Бандейрантис (Парана)
Lapa	Лапа (Парана)
Alto Paraíso (Paraná)	Алту-Параизу (Парана)
Canhotinho	Каньотинью
Gameleira	Гамелейра (Пернамбуку)
Ipiranga (Paraná)	Ипиранга (Парана)
Fênix	Фенис (Парана)
Solidão	Солидан (Пернамбуку)
Marilena (Paraná)	Марилена
Capoeiras	Капуэйрас
Jesuítas	Жезуитас (Парана)
Limoeiro	Лимуэйру (Пернамбуку)
Sertaneja	Сертанежа
Cantagalo (Minas Gerais)	Кантагалу (Минас-Жерайс)
Terezinha	Терезинья
Carnaíba	Карнаиба
Machados	Машадус
Betânia	Бетания (Пернамбуку)
Pavel Vladimirovič Cybin	Цыбин, Павел Владимирович
Saloá	Салоа
Alagoinha (Paraíba)	Алагоинья (Параиба)
Vertentes	Вертентис
São Martinho (Santa Catarina)	Сан-Мартинью (Санта-Катарина)
Araruna (Paraíba)	Араруна (Параиба)
Brejão	Брежан
Afrânio	Афраниу (Пернамбуку)
Inajá (Paraná)	Инажа (Парана)
Bom Jesus (Paraíba)	Бон-Жезус (Параиба)
Riachuelo (Rio Grande do Norte)	Риашуэлу (Риу-Гранди-ду-Норти)
São Pedro (Rio Grande do Norte)	Сан-Педру (Риу-Гранди-ду-Норти)
Khagaria	Кхагария
Areia Branca (Rio Grande do Norte)	Арея-Бранка (Риу-Гранди-ду-Норти)
Edgar Schmued	Шмюд, Эдгар
Jurgis Dobkevičius	Добкевич, Юрий
Peter von Uslar	Услар, Пётр Карлович
Sertão (Rio Grande do Sul)	Сертан (Риу-Гранди-ду-Сул)
Pitangueiras (Paraná)	Питангейрас (Парана)
Campestre (Minas Gerais)	Кампестри (Минас-Жерайс)
Macaparana	Макапарана
Tuparetama	Тупаретама
Santa Lúcia (Paraná)	Санта-Лусия (Парана)
Aparecida (Paraíba)	Апаресида (Параиба)
Flórida	Флорида (Парана)
Tocantins (Minas Gerais)	Токантинс (Минас-Жерайс)
Santa Isabel (Goiás)	Санта-Изабел (Гояс)
Califórnia	Калифорния (Парана)
Independência (Rio Grande do Sul)	Индепенденсия (Риу-Гранди-ду-Сул)
Itajá (Rio Grande do Norte)	Итажа (Риу-Гранди-ду-Норти)
Cachoeira Dourada (Minas Gerais)	Кашуэйра-Дорада (Минас-Жерайс)
Olaria (Minas Gerais)	Олария (Минас-Жерайс)
Presidente Castelo Branco (Paraná)	Президенти-Кастелу-Бранку (Парана)
Colorado (Paraná)	Колораду (Парана)
Jacutinga (Rio Grande do Sul)	Жакутинга (Риу-Гранди-ду-Сул)
Lajedo	Лажеду (Пернамбуку)
Ferreiros	Феррейрус (Пернамбуку)
Shahjahanpur	Шахджаханпур
Tabira	Табира
Caraúbas (Rio Grande do Norte)	Караубас (Риу-Гранди-ду-Норти)
Patu	Пату
Monte Alegre (Rio Grande do Norte)	Монти-Алегри (Риу-Гранди-ду-Норти)
Portalegre (Brazila)	Порталегри (Риу-Гранди-ду-Норти)
Albert-Camille Vital	Виталь, Альбер Камиль
Kendrapara	Кендрапара
Rondon	Рондон (Парана)
Bigelow, Minnesota	Бигелоу (город, Миннесота)
Nabarangpur	Набарангпур
Pahalgam	Пахалгам
Palwal	Палвал
Rudraprayag	Рудрапраяг
Bom Sucesso (Paraíba)	Бон-Сусесу (Параиба)
Nandurbar	Нандурбар
Morvi	Морви
Kargil	Каргил
Thanesar	Таннасар
Jharsuguda	Джхарсугуда
Calçado	Калсаду (Пернамбуку)
Ouro Branco (Rio Grande do Norte)	Ору-Бранку (Риу-Гранди-ду-Норти)
Santa Filomena (Pernambuco)	Санта-Филомена (Пернамбуку)
Ribeirão	Рибейран (Пернамбуку)
São Gonçalo do Amarante (Rio Grande do Norte)	Сан-Гонсалу-ду-Амаранти (Риу-Гранди-ду-Норти)
Francisco Dantas	Франсиску-Дантас (Риу-Гранди-ду-Норти)
Brejinho (Rio Grande do Norte)	Брежинью (Риу-Гранди-ду-Норти)
Silves (Brazila)	Силвис (Амазонас)
Koraput	Корапут
São Miguel (Rio Grande do Norte)	Сан-Мигел (Риу-Гранди-ду-Норти)
Tonkawa, Oklahoma	Тонкава (Оклахома)
Ambalavao	Амбалавао
Lewisburg, Kentucky	Льюисбург (Кентукки)
Semion Korsakov	Корсаков, Семён Николаевич
Émile Dewoitine	Девуатин, Эмиль
São Vicente Ferrer (Pernambuco)	Сан-Висенти-Феррер
Imbaú	Имбау
Alexandria (Brazila)	Алешандрия (Риу-Гранди-ду-Норти)
Cachoeirinha (Pernambuco)	Кашуэйринья (Пернамбуку)
